n,e,d
1131.802247390054,649.6576806872054,4300
1132.3810312079145,649.9918397904821,4301
1132.9598150257748,650.3259988937585,4302
1133.5385988436353,650.6601579970353,4303
1134.1173826614956,650.9943171003118,4304
1134.6961664793564,651.3284762035886,4305
1135.2749502972165,651.6626353068651,4306
1135.8537341150773,651.9967944101418,4307
1136.4325179329376,652.3309535134183,4308
1137.011301750798,652.6651126166951,4309
1137.5900855686584,652.9992717199716,4310
1138.168869386519,653.3334308232484,4311
1138.7476532043793,653.6675899265248,4312
1139.3264370222398,654.0017490298015,4313
1139.9052208401001,654.3359081330781,4314
1140.484004657961,654.6700672363548,4315
1141.062788475821,655.0042263396314,4316
1141.6415722936817,655.338385442908,4317
1142.220356111542,655.6725445461846,4318
1142.7991399294024,656.0067036494612,4319
1143.377923747263,656.3408627527378,4320
1143.9567075651232,656.6750218560145,4321
1144.5354913829838,657.009180959291,4322
1145.1142752008443,657.3433400625677,4323
1145.6930590187046,657.6774991658443,4324
1146.2718428365652,658.011658269121,4325
1146.8506266544255,658.3458173723975,4326
1147.429410472286,658.6799764756742,4327
1148.0081942901465,659.0141355789508,4328
1148.5869781080069,659.3482946822274,4329
1149.1657619258674,659.6824537855041,4330
1149.7445457437277,660.0166128887806,4331
1150.3233295615883,660.3507719920573,4332
1150.9021133794486,660.6849310953339,4333
1151.480897197309,661.0190901986106,4334
1152.0596810151696,661.3532493018872,4335
1152.63846483303,661.6874084051638,4336
1153.2172486508903,662.0215675084403,4337
1153.7960324687508,662.355726611717,4338
1154.3748162866111,662.6898857149936,4339
1154.953600104472,663.0240448182703,4340
1155.532383922332,663.3582039215468,4341
1156.1111677401927,663.6923630248235,4342
1156.689951558053,664.0265221281,4343
1157.2687353759136,664.3606812313768,4344
1157.847519193774,664.6948403346533,4345
1158.4263030116344,665.02899943793,4346
1159.0050868294948,665.3631585412065,4347
1159.5838706473553,665.6973176444833,4348
1160.1626544652156,666.0314767477598,4349
1160.7414382830764,666.3656358510366,4350
1161.3202221009365,666.699794954313,4351
1161.8990059187972,667.0339540575898,4352
1162.4777897366575,667.3681131608663,4353
1163.056573554518,667.7022722641431,4354
1163.6353573723784,668.0364313674196,4355
1164.2141411902387,668.3705904706961,4356
1164.7929250080992,668.7047495739728,4357
1165.3717088259598,669.0389086772494,4358
1165.95049264382,669.3730677805261,4359
1166.5292764616806,669.7072268838027,4360
1167.108060279541,670.0413859870793,4361
1167.6868440974015,670.3755450903559,4362
1168.2656279152618,670.7097041936325,4363
1168.8444117331223,671.0438632969092,4364
1169.4231955509829,671.3780224001858,4365
1170.0019793688432,671.7121815034624,4366
1170.5807631867037,672.046340606739,4367
1171.159547004564,672.3804997100157,4368
1171.7383308224246,672.7146588132923,4369
1172.3171146402851,673.048817916569,4370
1172.8958984581454,673.3829770198455,4371
1173.474682276006,673.7171361231221,4372
1174.0534660938663,674.0512952263988,4373
1174.6322499117266,674.3854543296753,4374
1175.2110337295874,674.7196134329521,4375
1175.7898175474475,675.0537725362285,4376
1176.3686013653082,675.3879316395053,4377
1176.9473851831685,675.7220907427818,4378
1177.526169001029,676.0562498460586,4379
1178.1049528188894,676.3904089493351,4380
1178.68373663675,676.7245680526117,4381
1179.2625204546102,677.0587271558883,4382
1179.8413042724708,677.392886259165,4383
1180.420088090331,677.7270453624416,4384
1180.9988719081919,678.0612044657183,4385
1181.577655726052,678.3953635689948,4386
1182.1564395439127,678.7295226722715,4387
1182.735223361773,679.063681775548,4388
1183.3140071796336,679.3978408788248,4389
1183.8927909974939,679.7319999821012,4390
1184.4715748153544,680.066159085378,4391
1185.0503586332147,680.4003181886545,4392
1185.629142451075,680.7344772919312,4393
1186.2079262689356,681.0686363952078,4394
1186.7867100867961,681.4027954984844,4395
1187.3654939046564,681.736954601761,4396
1187.944277722517,682.0711137050376,4397
1188.5230615403773,682.4052728083143,4398
1189.1018453582378,682.7394319115909,4399
1189.6806291760984,683.0735910148675,4400
1190.2594129939587,683.4077501181441,4401
1190.8381968118192,683.7419092214208,4402
1191.4169806296795,684.0760683246974,4403
1191.99576444754,684.4102274279741,4404
1192.5745482654006,684.7443865312506,4405
1193.153332083261,685.0785456345272,4406
1193.7321159011215,685.4127047378039,4407
1194.3108997189818,685.7468638410805,4408
1194.8896835368423,686.0810229443572,4409
1195.4684673547029,686.4151820476337,4410
1196.0472511725632,686.7493411509104,4411
1196.6260349904237,687.083500254187,4412
1197.204818808284,687.4176593574635,4413
1197.7836026261446,687.7518184607403,4414
1198.3623864440049,688.0859775640167,4415
1198.9411702618654,688.4201366672935,4416
1199.5199540797257,688.75429577057,4417
1200.0987378975863,689.0884548738468,4418
1200.6775217154466,689.4226139771233,4419
1201.2563055333073,689.7567730804,4420
1201.8350893511674,690.0909321836765,4421
1202.4138731690282,690.4250912869533,4422
1202.9926569868883,690.7592503902298,4423
1203.571440804749,691.0934094935066,4424
1204.1502246226094,691.427568596783,4425
1204.72900844047,691.7617277000597,4426
1205.3077922583302,692.0958868033363,4427
1205.8865760761907,692.430045906613,4428
1206.465359894051,692.7642050098896,4429
1207.0441437119118,693.0983641131662,4430
1207.622927529772,693.4325232164427,4431
1208.2017113476325,693.7666823197194,4432
1208.7804951654928,694.100841422996,4433
1209.3592789833533,694.4350005262727,4434
1209.9380628012138,694.7691596295492,4435
1210.5168466190742,695.1033187328259,4436
1211.0956304369347,695.4374778361025,4437
1211.674414254795,695.7716369393792,4438
1212.2531980726556,696.1057960426558,4439
1212.831981890516,696.4399551459323,4440
1213.4107657083764,696.774114249209,4441
1213.989549526237,697.1082733524856,4442
1214.5683333440973,697.4424324557623,4443
1215.1471171619578,697.7765915590389,4444
1215.7259009798183,698.1107506623155,4445
1216.3046847976786,698.4449097655921,4446
1216.8834686155392,698.7790688688688,4447
1217.4622524333995,699.1132279721454,4448
1218.04103625126,699.4473870754221,4449
1218.6198200691204,699.7815461786985,4450
1219.198603886981,700.1157052819752,4451
1219.7773877048412,700.4498643852518,4452
1220.3561715227017,700.7840234885285,4453
1220.934955340562,701.118182591805,4454
1221.5137391584228,701.4523416950817,4455
1222.092522976283,701.7865007983582,4456
1222.6713067941437,702.120659901635,4457
1223.2500906120038,702.4548190049115,4458
1223.8288744298645,702.7889781081882,4459
1224.4076582477248,703.1231372114647,4460
1224.9864420655854,703.4572963147415,4461
1225.5652258834457,703.791455418018,4462
1226.1440097013062,704.1256145212948,4463
1226.7227935191665,704.4597736245712,4464
1227.301577337027,704.793932727848,4465
1227.8803611548874,705.1280918311245,4466
1228.4591449727482,705.4622509344013,4467
1229.0379287906082,705.7964100376778,4468
1229.6167126084688,706.1305691409543,4469
1230.1954964263293,706.464728244231,4470
1230.7742802441896,706.7988873475076,4471
1231.3530640620502,707.1330464507843,4472
1231.9318478799105,707.4672055540609,4473
1232.510631697771,707.8013646573374,4474
1233.0894155156316,708.1355237606141,4475
1233.6681993334919,708.4696828638907,4476
1234.2469831513524,708.8038419671674,4477
1234.8257669692127,709.138001070444,4478
1235.4045507870733,709.4721601737206,4479
1235.9833346049338,709.8063192769972,4480
1236.5621184227941,710.1404783802739,4481
1237.1409022406547,710.4746374835505,4482
1237.719686058515,710.8087965868272,4483
1238.2984698763755,711.1429556901037,4484
1238.877253694236,711.4771147933803,4485
1239.4560375120964,711.811273896657,4486
1240.034821329957,712.1454329999336,4487
1240.6136051478172,712.4795921032103,4488
1241.1923889656775,712.8137512064867,4489
1241.7711727835383,713.1479103097635,4490
1242.3499566013984,713.48206941304,4491
1242.9287404192592,713.8162285163168,4492
1243.5075242371192,714.1503876195933,4493
1244.08630805498,714.4845467228699,4494
1244.6650918728403,714.8187058261465,4495
1245.2438756907009,715.1528649294232,4496
1245.8226595085612,715.4870240326998,4497
1246.4014433264217,715.8211831359765,4498
1246.980227144282,716.155342239253,4499
1247.5590109621426,716.4895013425297,4500
1248.1377947800029,716.8236604458062,4501
1248.7165785978636,717.157819549083,4502
1249.2953624157237,717.4919786523595,4503
1249.8741462335845,717.8261377556362,4504
1250.4529300514448,718.1602968589127,4505
1251.0317138693053,718.4944559621895,4506
1251.6104976871657,718.828615065466,4507
1252.189281505026,719.1627741687427,4508
1252.7680653228865,719.4969332720192,4509
1253.346849140747,719.8310923752958,4510
1253.9256329586074,720.1652514785725,4511
1254.504416776468,720.4994105818491,4512
1255.0832005943282,720.8335696851258,4513
1255.6619844121888,721.1677287884023,4514
1256.2407682300493,721.501887891679,4515
1256.8195520479096,721.8360469949556,4516
1257.3983358657702,722.1702060982323,4517
1257.9771196836305,722.5043652015088,4518
1258.555903501491,722.8385243047854,4519
1259.1346873193515,723.1726834080621,4520
1259.7134711372119,723.5068425113387,4521
1260.2922549550724,723.8410016146154,4522
1260.8710387729327,724.1751607178919,4523
1261.4498225907932,724.5093198211686,4524
1262.0286064086536,724.8434789244452,4525
1262.6073902265139,725.1776380277217,4526
1263.1861740443746,725.5117971309985,4527
1263.7649578622347,725.8459562342749,4528
1264.3437416800955,726.1801153375517,4529
1264.9225254979558,726.5142744408282,4530
1265.5013093158163,726.848433544105,4531
1266.0800931336767,727.1825926473815,4532
1266.6588769515372,727.5167517506582,4533
1267.2376607693975,727.8509108539347,4534
1267.816444587258,728.1850699572115,4535
1268.3952284051184,728.519229060488,4536
1268.9740122229791,728.8533881637647,4537
1269.5527960408392,729.1875472670412,4538
1270.1315798587,729.5217063703179,4539
1270.7103636765603,729.8558654735945,4540
1271.2891474944208,730.1900245768712,4541
1271.8679313122811,730.5241836801478,4542
1272.4467151301417,730.8583427834244,4543
1273.025498948002,731.1925018867009,4544
1273.6042827658625,731.5266609899776,4545
1274.1830665837228,731.8608200932542,4546
1274.7618504015834,732.1949791965309,4547
1275.3406342194437,732.5291382998074,4548
1275.9194180373042,732.8632974030841,4549
1276.4982018551648,733.1974565063607,4550
1277.076985673025,733.5316156096374,4551
1277.6557694908856,733.865774712914,4552
1278.234553308746,734.1999338161905,4553
1278.8133371266065,734.5340929194672,4554
1279.3921209444668,734.8682520227438,4555
1279.9709047623273,735.2024111260205,4556
1280.5496885801879,735.5365702292971,4557
1281.1284723980482,735.8707293325737,4558
1281.7072562159087,736.2048884358503,4559
1282.286040033769,736.539047539127,4560
1282.8648238516296,736.8732066424036,4561
1283.4436076694901,737.2073657456802,4562
1284.0223914873504,737.5415248489568,4563
1284.601175305211,737.8756839522334,4564
1285.1799591230713,738.20984305551,4565
1285.7587429409318,738.5440021587867,4566
1286.3375267587921,738.8781612620633,4567
1286.9163105766527,739.2123203653399,4568
1287.495094394513,739.5464794686164,4569
1288.0738782123735,739.8806385718932,4570
1288.6526620302338,740.2147976751697,4571
1289.2314458480946,740.5489567784465,4572
1289.8102296659547,740.8831158817229,4573
1290.3890134838155,741.2172749849997,4574
1290.9677973016758,741.5514340882762,4575
1291.5465811195363,741.885593191553,4576
1292.1253649373966,742.2197522948295,4577
1292.7041487552572,742.5539113981062,4578
1293.2829325731175,742.8880705013827,4579
1293.861716390978,743.2222296046594,4580
1294.4405002088383,743.556388707936,4581
1295.019284026699,743.8905478112126,4582
1295.5980678445592,744.2247069144892,4583
1296.1768516624197,744.5588660177658,4584
1296.75563548028,744.8930251210425,4585
1297.3344192981406,745.2271842243191,4586
1297.9132031160011,745.5613433275956,4587
1298.4919869338614,745.8955024308723,4588
1299.070770751722,746.2296615341489,4589
1299.6495545695823,746.5638206374256,4590
1300.2283383874428,746.8979797407022,4591
1300.8071222053034,747.2321388439788,4592
1301.3859060231637,747.5662979472554,4593
1301.9646898410242,747.900457050532,4594
1302.5434736588845,748.2346161538087,4595
1303.122257476745,748.5687752570853,4596
1303.7010412946056,748.9029343603619,4597
1304.279825112466,749.2370934636385,4598
1304.8586089303265,749.5712525669152,4599
1305.4373927481868,749.9054116701918,4600
1306.0161765660473,750.2395707734685,4601
1306.5949603839076,750.5737298767449,4602
1307.1737442017682,750.9078889800217,4603
1307.7525280196285,751.2420480832982,4604
1308.331311837489,751.576207186575,4605
1308.9100956553493,751.9103662898515,4606
1309.48887947321,752.2445253931281,4607
1310.0676632910702,752.5786844964047,4608
1310.646447108931,752.9128435996814,4609
1311.2252309267913,753.247002702958,4610
1311.8040147446518,753.5811618062347,4611
1312.382798562512,753.9153209095111,4612
1312.9615823803726,754.2494800127879,4613
1313.540366198233,754.5836391160644,4614
1314.1191500160935,754.9177982193412,4615
1314.6979338339538,755.2519573226177,4616
1315.2767176518146,755.5861164258944,4617
1315.8555014696747,755.9202755291709,4618
1316.4342852875354,756.2544346324477,4619
1317.0130691053955,756.5885937357242,4620
1317.591852923256,756.9227528390009,4621
1318.1706367411166,757.2569119422774,4622
1318.749420558977,757.591071045554,4623
1319.3282043768374,757.9252301488307,4624
1319.9069881946978,758.2593892521073,4625
1320.4857720125583,758.593548355384,4626
1321.0645558304188,758.9277074586606,4627
1321.6433396482792,759.2618665619372,4628
1322.22212346614,759.5960256652139,4629
1322.800907284,759.9301847684904,4630
1323.3796911018603,760.264343871767,4631
1323.958474919721,760.5985029750436,4632
1324.5372587375812,760.9326620783202,4633
1325.116042555442,761.2668211815969,4634
1325.6948263733022,761.6009802848735,4635
1326.2736101911628,761.9351393881502,4636
1326.852394009023,762.2692984914266,4637
1327.4311778268836,762.6034575947034,4638
1328.009961644744,762.9376166979799,4639
1328.5887454626045,763.2717758012567,4640
1329.1675292804648,763.6059349045332,4641
1329.7463130983256,763.9400940078099,4642
1330.3250969161857,764.2742531110864,4643
1330.9038807340464,764.6084122143632,4644
1331.4826645519065,764.9425713176397,4645
1332.0614483697673,765.2767304209164,4646
1332.6402321876276,765.6108895241929,4647
1333.2190160054881,765.9450486274696,4648
1333.7977998233484,766.2792077307462,4649
1334.376583641209,766.6133668340229,4650
1334.9553674590693,766.9475259372994,4651
1335.53415127693,767.2816850405761,4652
1336.1129350947901,767.6158441438527,4653
1336.691718912651,767.9500032471294,4654
1337.270502730511,768.284162350406,4655
1337.8492865483718,768.6183214536826,4656
1338.428070366232,768.9524805569591,4657
1339.0068541840926,769.2866396602359,4658
1339.585638001953,769.6207987635124,4659
1340.1644218198135,769.9549578667892,4660
1340.7432056376738,770.2891169700656,4661
1341.3219894555343,770.6232760733424,4662
1341.9007732733946,770.9574351766189,4663
1342.4795570912554,771.2915942798957,4664
1343.0583409091155,771.6257533831722,4665
1343.6371247269763,771.9599124864488,4666
1344.2159085448366,772.2940715897254,4667
1344.7946923626967,772.6282306930019,4668
1345.3734761805574,772.9623897962787,4669
1345.9522599984177,773.2965488995552,4670
1346.5310438162783,773.6307080028319,4671
1347.1098276341386,773.9648671061084,4672
1347.6886114519991,774.2990262093851,4673
1348.2673952698594,774.6331853126617,4674
1348.84617908772,774.9673444159384,4675
1349.4249629055803,775.3015035192149,4676
1350.003746723441,775.6356626224916,4677
1350.5825305413011,775.9698217257682,4678
1351.161314359162,776.3039808290449,4679
1351.740098177022,776.6381399323215,4680
1352.3188819948828,776.9722990355981,4681
1352.897665812743,777.3064581388746,4682
1353.4764496306036,777.6406172421514,4683
1354.055233448464,777.9747763454279,4684
1354.6340172663245,778.3089354487047,4685
1355.2128010841848,778.6430945519811,4686
1355.7915849020453,778.9772536552579,4687
1356.3703687199056,779.3114127585344,4688
1356.9491525377664,779.6455718618112,4689
1357.5279363556265,779.9797309650877,4690
1358.1067201734872,780.3138900683643,4691
1358.6855039913476,780.6480491716409,4692
1359.264287809208,780.9822082749176,4693
1359.8430716270684,781.3163673781942,4694
1360.421855444929,781.6505264814709,4695
1361.0006392627893,781.9846855847474,4696
1361.5794230806498,782.3188446880241,4697
1362.1582068985101,782.6530037913006,4698
1362.7369907163709,782.9871628945774,4699
1363.315774534231,783.3213219978539,4700
1363.8945583520917,783.6554811011306,4701
1364.473342169952,783.9896402044071,4702
1365.0521259878126,784.3237993076839,4703
1365.630909805673,784.6579584109604,4704
1366.2096936235334,784.9921175142372,4705
1366.7884774413938,785.3262766175136,4706
1367.367261259254,785.6604357207901,4707
1367.9460450771146,785.9945948240669,4708
1368.524828894975,786.3287539273434,4709
1369.1036127128355,786.6629130306201,4710
1369.6823965306958,786.9970721338966,4711
1370.2611803485565,787.3312312371734,4712
1370.8399641664166,787.6653903404499,4713
1371.4187479842774,787.9995494437267,4714
1371.9975318021375,788.3337085470031,4715
1372.5763156199982,788.6678676502798,4716
1373.1550994378586,789.0020267535564,4717
1373.733883255719,789.3361858568331,4718
1374.3126670735794,789.6703449601097,4719
1374.89145089144,790.0045040633863,4720
1375.4702347093003,790.3386631666629,4721
1376.0490185271608,790.6728222699396,4722
1376.627802345021,791.0069813732161,4723
1377.2065861628819,791.3411404764929,4724
1377.785369980742,791.6752995797693,4725
1378.3641537986027,792.0094586830461,4726
1378.942937616463,792.3436177863226,4727
1379.5217214343236,792.6777768895994,4728
1380.100505252184,793.0119359928759,4729
1380.6792890700444,793.3460950961526,4730
1381.2580728879047,793.6802541994291,4731
1381.8368567057653,794.0144133027059,4732
1382.4156405236256,794.3485724059824,4733
1382.9944243414864,794.6827315092592,4734
1383.5732081593464,795.0168906125356,4735
1384.1519919772072,795.3510497158123,4736
1384.7307757950675,795.6852088190889,4737
1385.309559612928,796.0193679223656,4738
1385.8883434307884,796.3535270256422,4739
1386.467127248649,796.6876861289188,4740
1387.0459110665092,797.0218452321953,4741
1387.6246948843698,797.3560043354721,4742
1388.20347870223,797.6901634387486,4743
1388.7822625200904,798.0243225420252,4744
1389.361046337951,798.3584816453018,4745
1389.9398301558113,798.6926407485784,4746
1390.5186139736718,799.0267998518551,4747
1391.097397791532,799.3609589551317,4748
1391.6761816093929,799.6951180584084,4749
1392.254965427253,800.0292771616848,4750
1392.8337492451137,800.3634362649616,4751
1393.412533062974,800.6975953682381,4752
1393.9913168808346,801.0317544715149,4753
1394.570100698695,801.3659135747914,4754
1395.1488845165554,801.7000726780681,4755
1395.7276683344157,802.0342317813446,4756
1396.3064521522763,802.3683908846214,4757
1396.8852359701366,802.7025499878979,4758
1397.4640197879974,803.0367090911747,4759
1398.0428036058574,803.3708681944511,4760
1398.6215874237182,803.7050272977278,4761
1399.2003712415785,804.0391864010044,4762
1399.779155059439,804.3733455042811,4763
1400.3579388772994,804.7075046075577,4764
1400.93672269516,805.0416637108343,4765
1401.5155065130202,805.3758228141108,4766
1402.0942903308808,805.7099819173876,4767
1402.673074148741,806.0441410206641,4768
1403.2518579666018,806.3783001239409,4769
1403.830641784462,806.7124592272173,4770
1404.4094256023227,807.0466183304941,4771
1404.988209420183,807.3807774337706,4772
1405.5669932380436,807.7149365370474,4773
1406.1457770559039,808.0490956403238,4774
1406.7245608737644,808.3832547436006,4775
1407.3033446916247,808.7174138468771,4776
1407.8821285094853,809.0515729501539,4777
1408.4609123273456,809.3857320534304,4778
1409.0396961452063,809.719891156707,4779
1409.6184799630664,810.0540502599836,4780
1410.1972637809272,810.3882093632603,4781
1410.7760475987873,810.7223684665369,4782
1411.3548314166476,811.0565275698134,4783
1411.9336152345084,811.39068667309,4784
1412.5123990523684,811.7248457763666,4785
1413.0911828702292,812.0590048796433,4786
1413.6699666880895,812.3931639829199,4787
1414.24875050595,812.7273230861966,4788
1414.8275343238104,813.061482189473,4789
1415.406318141671,813.3956412927498,4790
1415.9851019595312,813.7298003960263,4791
1416.5638857773918,814.0639594993031,4792
1417.142669595252,814.3981186025796,4793
1417.7214534131128,814.7322777058563,4794
1418.300237230973,815.0664368091328,4795
1418.8790210488337,815.4005959124096,4796
1419.457804866694,815.7347550156861,4797
1420.0365886845545,816.0689141189629,4798
1420.6153725024149,816.4030732222393,4799
1421.1941563202754,816.7372323255161,4800
1421.7729401381357,817.0713914287926,4801
1422.3517239559962,817.4055505320694,4802
1422.9305077738566,817.7397096353459,4803
1423.5092915917173,818.0738687386225,4804
1424.0880754095774,818.4080278418991,4805
1424.6668592274382,818.7421869451758,4806
1425.2456430452983,819.0763460484524,4807
1425.824426863159,819.4105051517291,4808
1426.4032106810193,819.7446642550055,4809
1426.9819944988799,820.0788233582823,4810
1427.5607783167402,820.4129824615588,4811
1428.1395621346007,820.7471415648356,4812
1428.718345952461,821.0813006681121,4813
1429.2971297703218,821.4154597713888,4814
1429.875913588182,821.7496188746653,4815
1430.4546974060427,822.0837779779421,4816
1431.0334812239028,822.4179370812186,4817
1431.6122650417635,822.7520961844954,4818
1432.1910488596238,823.0862552877718,4819
1432.769832677484,823.4204143910483,4820
1433.3486164953447,823.7545734943251,4821
1433.927400313205,824.0887325976016,4822
1434.5061841310655,824.4228917008784,4823
1435.0849679489259,824.7570508041548,4824
1435.6637517667864,825.0912099074316,4825
1436.2425355846467,825.4253690107081,4826
1436.8213194025072,825.7595281139849,4827
1437.4001032203676,826.0936872172614,4828
1437.9788870382283,826.427846320538,4829
1438.5576708560884,826.7620054238146,4830
1439.1364546739492,827.0961645270913,4831
1439.7152384918095,827.4303236303679,4832
1440.29402230967,827.7644827336446,4833
1440.8728061275303,828.098641836921,4834
1441.4515899453909,828.4328009401978,4835
1442.0303737632512,828.7669600434743,4836
1442.6091575811117,829.1011191467511,4837
1443.187941398972,829.4352782500275,4838
1443.7667252168328,829.7694373533043,4839
1444.345509034693,830.1035964565808,4840
1444.9242928525537,830.4377555598576,4841
1445.5030766704137,830.7719146631341,4842
1446.0818604882745,831.1060737664108,4843
1446.6606443061348,831.4402328696873,4844
1447.2394281239954,831.774391972964,4845
1447.8182119418557,832.1085510762406,4846
1448.3969957597162,832.4427101795173,4847
1448.9757795775765,832.7768692827938,4848
1449.554563395437,833.1110283860705,4849
1450.1333472132974,833.4451874893471,4850
1450.7121310311582,833.7793465926238,4851
1451.2909148490182,834.1135056959004,4852
1451.869698666879,834.447664799177,4853
1452.4484824847393,834.7818239024535,4854
1453.0272663025999,835.1159830057303,4855
1453.6060501204602,835.4501421090068,4856
1454.1848339383207,835.7843012122836,4857
1454.763617756181,836.11846031556,4858
1455.3424015740413,836.4526194188365,4859
1455.9211853919019,836.7867785221133,4860
1456.4999692097622,837.1209376253898,4861
1457.0787530276227,837.4550967286666,4862
1457.657536845483,837.789255831943,4863
1458.2363206633438,838.1234149352198,4864
1458.815104481204,838.4575740384963,4865
1459.3938882990647,838.7917331417731,4866
1459.9726721169247,839.1258922450496,4867
1460.5514559347855,839.4600513483263,4868
1461.1302397526458,839.7942104516028,4869
1461.7090235705064,840.1283695548796,4870
1462.2878073883667,840.4625286581561,4871
1462.8665912062272,840.7966877614328,4872
1463.4453750240875,841.1308468647093,4873
1464.0241588419483,841.465005967986,4874
1464.6029426598084,841.7991650712626,4875
1465.1817264776691,842.1333241745393,4876
1465.7605102955292,842.4674832778159,4877
1466.33929411339,842.8016423810925,4878
1466.9180779312503,843.135801484369,4879
1467.4968617491108,843.4699605876458,4880
1468.0756455669712,843.8041196909223,4881
1468.6544293848317,844.1382787941991,4882
1469.233213202692,844.4724378974755,4883
1469.8119970205526,844.8065970007523,4884
1470.3907808384129,845.1407561040288,4885
1470.9695646562736,845.4749152073056,4886
1471.5483484741337,845.8090743105821,4887
1472.1271322919945,846.1432334138588,4888
1472.7059161098548,846.4773925171353,4889
1473.2846999277153,846.811551620412,4890
1473.8634837455756,847.1457107236886,4891
1474.4422675634362,847.4798698269653,4892
1475.0210513812965,847.8140289302418,4893
1475.599835199157,848.1481880335185,4894
1476.1786190170174,848.482347136795,4895
1476.7574028348777,848.8165062400716,4896
1477.3361866527382,849.1506653433484,4897
1477.9149704705985,849.4848244466248,4898
1478.4937542884593,849.8189835499015,4899
1479.0725381063194,850.1531426531781,4900
1479.6513219241801,850.4873017564548,4901
1480.2301057420402,850.8214608597312,4902
1480.808889559901,851.155619963008,4903
1481.3876733777613,851.4897790662845,4904
1481.9664571956218,851.8239381695613,4905
1482.5452410134822,852.1580972728378,4906
1483.1240248313427,852.4922563761145,4907
1483.702808649203,852.826415479391,4908
1484.2815924670635,853.1605745826678,4909
1484.8603762849239,853.4947336859443,4910
1485.4391601027846,853.8288927892211,4911
1486.0179439206447,854.1630518924975,4912
1486.5967277385055,854.4972109957743,4913
1487.1755115563658,854.8313700990508,4914
1487.7542953742263,855.1655292023275,4915
1488.3330791920866,855.4996883056041,4916
1488.9118630099472,855.8338474088807,4917
1489.4906468278075,856.1680065121573,4918
1490.069430645668,856.502165615434,4919
1490.6482144635283,856.8363247187106,4920
1491.2269982813891,857.1704838219873,4921
1491.8057820992492,857.5046429252637,4922
1492.38456591711,857.8388020285405,4923
1492.9633497349703,858.172961131817,4924
1493.5421335528308,858.5071202350938,4925
1494.1209173706911,858.8412793383703,4926
1494.6997011885517,859.175438441647,4927
1495.278485006412,859.5095975449235,4928
1495.8572688242725,859.8437566482003,4929
1496.4360526421328,860.1779157514768,4930
1497.0148364599936,860.5120748547536,4931
1497.5936202778537,860.84623395803,4932
1498.1724040957145,861.1803930613067,4933
1498.7511879135748,861.5145521645833,4934
1499.3299717314349,861.8487112678598,4935
1499.9087555492956,862.1828703711366,4936
1500.4875393671557,862.517029474413,4937
1501.0663231850165,862.8511885776898,4938
1501.6451070028768,863.1853476809663,4939
1502.2238908207373,863.519506784243,4940
1502.8026746385976,863.8536658875196,4941
1503.3814584564582,864.1878249907962,4942
1503.9602422743185,864.5219840940728,4943
1504.539026092179,864.8561431973495,4944
1505.1178099100393,865.1903023006261,4945
1505.6965937279,865.5244614039028,4946
1506.2753775457602,865.8586205071792,4947
1506.854161363621,866.192779610456,4948
1507.4329451814813,866.5269387137325,4949
1508.0117289993418,866.8610978170093,4950
1508.5905128172021,867.1952569202858,4951
1509.1692966350627,867.5294160235625,4952
1509.748080452923,867.863575126839,4953
1510.3268642707835,868.1977342301158,4954
1510.9056480886438,868.5318933333923,4955
1511.4844319065046,868.8660524366691,4956
1512.0632157243647,869.2002115399455,4957
1512.6419995422254,869.5343706432222,4958
1513.2207833600858,869.8685297464988,4959
1513.7995671779463,870.2026888497755,4960
1514.3783509958066,870.5368479530521,4961
1514.9571348136672,870.8710070563287,4962
1515.5359186315275,871.2051661596053,4963
1516.114702449388,871.539325262882,4964
1516.6934862672483,871.8734843661586,4965
1517.272270085109,872.2076434694352,4966
1517.8510539029692,872.5418025727117,4967
1518.42983772083,872.8759616759885,4968
1519.00862153869,873.210120779265,4969
1519.5874053565508,873.5442798825418,4970
1520.166189174411,873.8784389858182,4971
1520.7449729922712,874.2125980890947,4972
1521.323756810132,874.5467571923715,4973
1521.9025406279923,874.880916295648,4974
1522.4813244458528,875.2150753989248,4975
1523.0601082637131,875.5492345022012,4976
1523.6388920815737,875.883393605478,4977
1524.217675899434,876.2175527087545,4978
1524.7964597172945,876.5517118120313,4979
1525.3752435351548,876.8858709153078,4980
1525.9540273530156,877.2200300185845,4981
1526.5328111708757,877.554189121861,4982
1527.1115949887364,877.8883482251377,4983
1527.6903788065968,878.2225073284143,4984
1528.2691626244573,878.556666431691,4985
1528.8479464423176,878.8908255349675,4986
1529.4267302601781,879.2249846382442,4987
1530.0055140780385,879.5591437415208,4988
1530.584297895899,879.8933028447975,4989
1531.1630817137593,880.227461948074,4990
1531.74186553162,880.5616210513507,4991
1532.3206493494802,880.8957801546272,4992
1532.899433167341,881.229939257904,4993
1533.4782169852012,881.5640983611805,4994
1534.0570008030618,881.8982574644573,4995
1534.635784620922,882.2324165677337,4996
1535.2145684387826,882.5665756710105,4997
1535.793352256643,882.900734774287,4998
1536.3721360745035,883.2348938775638,4999
1536.9509198923638,883.5690529808403,5000
1537.5297037102246,883.903212084117,5001
1538.1084875280847,884.2373711873935,5002
1538.6872713459454,884.5715302906702,5003
1539.2660551638055,884.9056893939468,5004
1539.8448389816663,885.2398484972235,5005
1540.4236227995266,885.5740076005,5006
1541.0024066173871,885.9081667037767,5007
1541.5811904352474,886.2423258070532,5008
1542.159974253108,886.57648491033,5009
1542.7387580709683,886.9106440136065,5010
